"country","year","country_name","ISO","COWcode","Region_UN","Vdem_libdem_z","Vdem_libdem_m1","ChgDem","Vdem_regime_di","Vdem_polyarchy_z","Vdem_liberal_z","corruption_z","corruption_m1","swiid_gini","swiid_gini_m1","edu_year","edu_year_m1","DemYear_z","lg_imp_mdpgdp","lg_imp_imfgdp","lg_mdpgdp_lag1","lg_imfgdp_lag1"
"Panama",1987,"Panama","PAN",95,"Central America",-1.33155607922768,-1.28707679208384,-0.0444792871438398,0,-1.53122922738797,-1.62294885684086,NA,NA,50.3,NA,NA,NA,-1.40396331830657,8.82600054548297,8.50954452017798,8.7662383802531,8.52505289948782
"Paraguay",1987,"Paraguay","PRY",150,"South America",-1.39086179541947,-1.33155607922768,-0.0593057161917863,0,-1.44772853197535,-1.90978996394386,NA,NA,NA,50.3,NA,NA,-1.21123269419977,8.16365617616843,8.36424929970806,8.14177220465645,8.32820034081347
"Peru",1987,"Peru","PER",135,"South America",0.0658348585412826,-1.39086179541947,1.45669665396075,1,0.503151351756095,-0.16936216544052,NA,NA,53.1,NA,NA,NA,-1.37263083367398,8.38480400337049,8.37783022637523,8.30573114487587,8.30139350102909
"Philippines",1987,"Philippines","PHL",840,"South-Eastern Asia",-0.738498917309817,0.0658348585412826,-0.8043337758511,0,-0.76074553789871,-0.413564729595777,NA,NA,42.1,53.1,NA,NA,-1.87746520529548,8.00269416228394,7.6774439300293,7.93056585423396,7.6374971925621
"Poland",1987,"Poland","POL",290,"Eastern Europe",-1.02390767648279,-0.738498917309817,-0.285408759172971,0,-1.3224774888564,-0.634509906688629,NA,NA,24.5,42.1,NA,NA,-1.47948608715424,8.96584549475094,8.70067655263936,8.95583514421896,8.65913184971711
"Portugal",1987,"Portugal","PRT",235,"Southern Europe",1.47063901083422,-1.02390767648279,2.49454668731701,1,1.27363504124536,1.15243266593952,NA,NA,33.5,24.5,NA,NA,-1.65468060798406,9.35970820362701,9.15427849133074,9.28544784446299,9.05601684296698
"Romania",1987,"Romania","ROU",360,"Eastern Europe",-1.42792786803933,1.47063901083422,-2.89856687887355,0,-1.35663686425248,-2.11135398515137,NA,NA,NA,33.5,NA,NA,-1.40396331830657,8.87388813515497,8.93182063748004,8.86403999703599,8.90433774702667
"Russia",1987,"Russia","RUS",365,"Eastern Europe",-1.39827500994344,-1.42792786803933,0.029652858095893,0,-1.5160472827675,-1.89428503923559,NA,NA,24.7,NA,NA,NA,-2.26455406828919,9.83177670498213,9.82656351467097,9.83948222256022,9.7092381068322
"Rwanda",1987,"Rwanda","RWA",517,"Eastern Africa",-1.04614732005471,-1.39827500994344,0.352127689888731,0,-1.3035000580808,-0.731415686115318,NA,NA,46.2,24.7,NA,NA,NA,6.92657703322272,6.3382108414288,6.99393297522319,6.36773274022598
"São Tomé & Príncipe",1987,"São Tomé & Príncipe","STP",403,"Middle Africa",-0.957188745767029,-1.04614732005471,0.0889585742876793,0,-1.37181880887295,-0.378678649002169,NA,NA,NA,46.2,NA,NA,-1.33470380685098,7.50659178007084,7.11762336987024,7.56631101477246,7.14358000046992
"Saudi Arabia",1987,"Saudi Arabia","SAU",670,"Western Asia",-1.45758072613522,-0.957188745767029,-0.500391980368196,0,-2.00946048293304,-1.91366619512093,NA,NA,NA,NA,NA,NA,NA,9.74390548271166,9.9767803463306,9.7111762641128,10.0671224544191
"Senegal",1987,"Senegal","SEN",433,"Western Africa",-0.149148362653942,-1.45758072613522,1.30843236348128,1,-0.123103863838628,0.353929043463603,NA,NA,NA,NA,NA,NA,-1.47948608715424,7.5963923040642,7.27259171025501,7.60339933974067,7.21929895945731
"Serbia",1987,"Serbia","SRB",345,"Southern Europe",-1.10174642898451,-0.149148362653942,-0.952598066330566,0,-1.55020665816357,-0.735291917292386,NA,NA,NA,NA,NA,NA,-0.918381349260118,9.01627006814768,9.15697163311033,9.03491498187007,8.84213135615747
"Sierra Leone",1987,"Sierra Leone","SLE",451,"Western Africa",-1.27225036303589,-1.10174642898451,-0.170503934051385,0,-1.31868200270128,-1.55705292683071,NA,NA,44.7,NA,NA,NA,-0.837706588865966,7.3362856600213,6.86883564893799,7.3132203870903,6.85138286037128
"Singapore",1987,"Singapore","SGP",830,"South-Eastern Asia",-0.501276052542673,-1.27225036303589,0.77097431049322,0,-0.775927482519188,0.334547887578265,NA,NA,37.3,44.7,NA,NA,NA,9.43548192595306,9.7140377677665,9.34940642009918,9.60208775020376
"Slovakia",1987,"Slovakia","SVK",315,"Eastern Europe",-1.36862215184755,-0.501276052542673,-0.867346099304873,0,-1.52363825507774,NA,NA,NA,NA,37.3,NA,NA,-1.30546088322127,9.62654757661625,9.66397944115955,9.60784051043005,9.71333859605187
"Slovenia",1987,"Slovenia","SVN",345,"Southern Europe",-1.10174642898451,-1.36862215184755,0.266875722863038,0,-1.55020665816357,NA,NA,NA,22,NA,NA,NA,-1.40396331830657,9.86355058293243,9.85531381588617,9.87642463298644,9.54294196475054
"South Africa",1987,"South Africa","ZAF",560,"Southern Africa",-1.11657285803245,-1.10174642898451,-0.0148264290479465,0,-1.37940978118319,-0.948484632031102,NA,NA,58.6,22,NA,NA,-1.15558979576048,8.98757175036705,8.66645829297393,8.95699531192885,8.64489038795137
"South Korea",1987,"South Korea","KOR",732,"Eastern Asia",-0.901589636837229,-1.11657285803245,0.214983221195225,0,-0.700017759416797,-0.673272218459304,NA,NA,30.3,58.6,NA,NA,-1.65468060798406,9.16951837745593,8.57367461896723,9.05005424204284,8.43932480676331
"Spain",1987,"Spain","ESP",230,"Southern Europe",1.37056061476058,-0.901589636837229,2.27215025159781,1,1.28502149971072,1.00125965003389,NA,NA,29.8,30.3,NA,NA,-1.65468060798406,9.50666003282355,9.40448322567184,9.4240798432151,9.32712534483136
"Sri Lanka",1987,"Sri Lanka","LKA",780,"Southern Asia",-0.519809088852606,1.37056061476058,-1.89036970361318,1,-0.123103863838628,-0.626757444334494,NA,NA,42.4,29.8,NA,NA,-1.75631086175245,7.97039490719143,7.5118600452317,7.94697135769359,7.48724834827026
"Sudan",1987,"Sudan","SDN",625,"Northern Africa",-0.972015174814975,-0.519809088852606,-0.452206085962369,0,-0.639289980934885,-1.23920197031117,NA,NA,37.8,42.4,NA,NA,NA,7.42833319419081,7.51292813206775,7.40427911803727,7.45615465804305
"Suriname",1987,"Suriname","SUR",115,"South America",-0.84599052790743,-0.972015174814975,0.126024646907546,0,-1.35663686425248,0.338424118755333,NA,NA,NA,37.8,NA,NA,-1.59404989445101,8.65468746444618,8.65468746444618,8.74060398664556,8.74060398664556
"Sweden",1987,"Sweden","SWE",380,"Northern Europe",1.65596937393355,-0.84599052790743,2.50195990184098,1,1.37611316743359,1.31911060655343,NA,NA,21.3,NA,NA,NA,-1.65468060798406,10.1143560729747,9.75285690942399,10.082177523096,9.69962224814256
"Switzerland",1987,"Switzerland","CHE",225,"Western Europe",1.34090775666469,1.65596937393355,-0.315061617268864,1,1.20531629045321,1.14080397240832,NA,NA,30.5,21.3,NA,NA,-1.65468060798406,10.3748964439383,10.1240447634979,10.3605642377079,10.0901942818027
"Taiwan",1987,"Taiwan","TWN",713,"Eastern Asia",-1.11286625077047,1.34090775666469,-2.45377400743515,0,-1.31868200270128,-0.95236086320817,NA,NA,27.4,30.5,NA,NA,-1.10326463234893,9.66109746927605,9.82686838796148,9.50487391937707,9.5724610818219
"Tajikistan",1987,"Tajikistan","TJK",365,"Central Asia",-1.39827500994344,-1.11286625077047,-0.285408759172971,0,-1.5160472827675,NA,NA,NA,NA,27.4,NA,NA,NA,8.57979233317276,8.47683680518806,8.63337494570565,8.97002034612771
"Tanzania",1987,"Tanzania","TZA",510,"Eastern Africa",-0.656953557546112,-1.39827500994344,0.741321452397327,0,-1.10993026416971,0.257023264036913,NA,NA,40.7,NA,NA,NA,-1.15943185629248,7.02019070831193,6.70053909713504,7.30182234213793,6.64859332167093
"Thailand",1987,"Thailand","THA",800,"South-Eastern Asia",-0.753325346357764,-0.656953557546112,-0.0963717888116525,0,-0.715199704037275,-0.483336890782993,NA,NA,44.5,40.7,NA,NA,-1.19765923370419,8.33854487998858,7.94506136409206,8.27026911143662,7.84776961085998
"Togo",1987,"Togo","TGO",461,"Western Africa",-1.34638250827563,-0.753325346357764,-0.593057161917862,0,-1.48947887968166,-1.70434971155928,NA,NA,NA,44.5,NA,NA,-0.64421239512319,7.21817683840341,6.6991270712972,7.25417784645652,6.73164624240277
"Trinidad & Tobago",1987,"Trinidad & Tobago","TTO",52,"Caribbean",0.82939595451053,-1.34638250827563,2.17577846278616,1,0.856131564182211,0.815200553534644,NA,NA,41.4,NA,NA,NA,-1.65468060798406,9.2712473068797,8.84949651505622,9.40277726251123,8.88109155069003
"Tunisia",1987,"Tunisia","TUN",616,"Northern Africa",-1.00908124743484,0.82939595451053,-1.83847720194537,0,-1.34525040578712,-0.576366439032615,NA,NA,41.7,41.4,NA,NA,-0.480818086713193,8.4898219946201,8.05138605687993,8.42354163533478,7.98609687838945
"Turkey",1987,"Turkey","TUR",640,"Western Asia",-0.464209979922806,-1.00908124743484,0.544871267512035,0,-0.373605950076517,-0.153857240732249,NA,NA,42.5,41.7,NA,NA,-1.66208802314025,9.15620092587553,8.71587196699062,9.08159749608346,8.6150970536257
"Uganda",1987,"Uganda","UGA",500,"Eastern Africa",-1.03132089100676,-0.464209979922806,-0.567110911083955,0,-1.59575249202501,-0.436822116658182,NA,NA,NA,42.5,NA,NA,NA,6.79570577517351,6.29407023440138,6.77536609093639,6.26580835783151
"Ukraine",1987,"Ukraine","UKR",365,"Eastern Europe",-1.39827500994344,-1.03132089100676,-0.366954118936677,0,-1.5160472827675,NA,NA,NA,25.9,NA,NA,NA,-1.32346006876637,9.27650257422985,9.26956345369443,9.25129035830514,9.17110796395565
"United Kingdom",1987,"UK","GBR",200,"Northern Europe",1.20376328797118,-1.39827500994344,2.60203829791462,1,1.09524719195474,1.0361457306275,NA,NA,31.3,25.9,NA,NA,-1.65468060798406,10.009917496152,9.58589081751414,9.9666031868502,9.5110605024801
"United States",1987,"US","USA",2,"Northern America",1.37426722202257,1.20376328797118,0.170503934051385,1,1.19392983198785,1.16793759064779,NA,NA,34.1,31.3,NA,NA,-1.65468060798406,10.4553591457381,10.3961717465721,10.4297238200016,10.434265230791
"Uruguay",1987,"Uruguay","URY",165,"South America",1.08515185558761,1.37426722202257,-0.289115366434958,1,1.05729233040355,0.989630956502685,NA,NA,39.6,34.1,NA,NA,-1.65468060798406,9.15641202995063,8.67037525992275,9.06091185848425,8.57580820747446
"Uzbekistan",1987,"Uzbekistan","UZB",365,"Central Asia",-1.39827500994344,1.08515185558761,-2.48342686553105,0,-1.5160472827675,NA,NA,NA,NA,39.6,NA,NA,NA,8.38297584929643,7.08645381400275,8.41582469702795,8.41914292501378
"Venezuela",1987,"Venezuela","VEN",101,"South America",0.588466482481398,-1.39827500994344,1.98674149242484,1,0.715698576442789,0.58262668291059,NA,NA,40.4,NA,NA,NA,-2.26757952597539,8.97815607600982,9.14593146281545,8.98130449495713,9.10019808550586
"Vietnam",1987,"Vietnam","VNM",816,"South-Eastern Asia",-1.36862215184755,0.588466482481398,-1.95708863432894,0,-1.41736464273439,-1.84389403393371,NA,NA,NA,40.4,NA,NA,NA,7.06304816338817,6.85409830795795,7.04838640872188,6.8268422942042
"Yemen",1987,"Yemen","YEM",678,"Western Asia",-1.34638250827563,-1.36862215184755,0.0222396435719199,0,-1.73238999360931,-1.57255785153898,NA,NA,NA,NA,NA,NA,NA,7.89989532313973,7.36728387809652,7.89170465933011,7.41948114429454
"Zambia",1987,"Zambia","ZMB",551,"Eastern Africa",-1.0758001781506,-1.34638250827563,0.270582330125024,0,-1.30729554423592,-0.820569003187872,NA,NA,53.7,NA,NA,NA,-0.90520740093273,7.24636808010246,7.34356606330967,7.26542972325395,7.33541044647155
"Zimbabwe",1987,"Zimbabwe","ZWE",552,"Eastern Africa",-0.864523564217363,-1.0758001781506,0.211276613933238,0,-0.969497276430284,-0.514346740199534,NA,NA,NA,53.7,NA,NA,NA,8.08425410630732,8.08835950596574,8.15822991695949,8.62903341044515
"Albania",1988,"Albania","ALB",339,"Southern Europe",-1.35008911553761,-0.864523564217363,-0.485565551320249,0,-1.41736464273439,-1.7741218727465,NA,NA,NA,NA,NA,NA,-0.826490614965824,8.21986474191265,7.94535085700462,8.21878715560148,7.94371376975617
"Algeria",1988,"Algeria","DZA",615,"Northern Africa",-1.20553143232013,-1.35008911553761,0.144557683217479,0,-1.23518130728865,-1.38649875503974,NA,NA,37.6,NA,NA,NA,NA,9.04038207416563,8.73536491899711,9.18163220783944,8.74765046863772
"Argentina",1988,"Argentina","ARG",160,"South America",0.699664700340997,-1.20553143232013,1.90519613266113,1,1.00415552423187,0.3423003499324,NA,NA,41.4,37.6,NA,NA,-1.55126306998506,9.46475000516439,8.93122668666981,9.49371317283986,8.93174490150231
"Armenia",1988,"Armenia","ARM",365,"Western Asia",-1.42051465351536,0.699664700340997,-2.12017935385636,0,-1.51225179661238,NA,NA,NA,35,41.4,NA,NA,-2.48069469178417,8.72355674269043,8.60215914071736,8.774622220697,9.15418746637765
"Australia",1988,"Australia","AUS",900,"Australia and New Zealand",1.43727954547634,-1.42051465351536,2.8577941989917,1,1.22049823507369,1.24933844536621,NA,NA,29.5,35,NA,NA,-1.55126306998506,10.2031476017473,9.74806531218773,10.1540516994263,9.68811703790107
"Austria",1988,"Austria","AUT",305,"Western Europe",1.24824257511502,1.43727954547634,-0.189036970361318,1,1.16736142890201,1.01676457474216,NA,NA,23.8,29.5,NA,NA,-1.55126306998506,9.99209349087015,9.77767773227351,9.92661796992498,9.73486965209823
"Azerbaijan",1988,"Azerbaijan","AZE",365,"Western Asia",-1.42051465351536,1.24824257511502,-2.66875722863038,0,-1.51225179661238,NA,NA,NA,31.2,23.8,NA,NA,NA,9.36185901961509,9.67306752627933,9.32563141631092,8.93174490150231
"Bangladesh",1988,"Bangladesh","BGD",771,"Southern Asia",-0.975721782076962,-1.42051465351536,0.444792871438396,0,-0.893587553327893,-0.932979707322832,NA,NA,31.7,31.2,NA,NA,-1.67038640311002,7.10085190894405,6.67446379381992,7.07749805356923,6.64216265382968
"Belarus",1988,"Belarus","BLR",365,"Eastern Europe",-1.42051465351536,-0.975721782076962,-0.444792871438396,0,-1.51225179661238,NA,NA,NA,23.2,31.7,NA,NA,-2.20415189829262,9.43787427159169,9.53371242750061,9.44659756243577,9.52471244601804
"Belgium",1988,"Belgium","BEL",211,"Western Europe",1.14816417904138,-1.42051465351536,2.56867883255674,1,1.05349684424843,1.05552688651283,NA,NA,23.4,23.2,NA,NA,-1.55126306998506,10.0128799293073,9.74076490509488,9.93178342169097,9.66313960564945
"Belize",1988,"Belize","BLZ",NA,"Central America",NA,1.14816417904138,NA,1,NA,NA,NA,NA,NA,23.4,NA,NA,-1.55126306998506,7.83389524062566,7.83389524062566,7.72321349764371,7.72321349764371
"Benin",1988,"Benin","BEN",434,"Western Africa",-1.24259750494,NA,NA,0,-1.63750283973132,-1.20819212089463,NA,NA,NA,NA,NA,NA,-1.33892848426402,7.23561914106675,7.10837982675135,7.22983877815125,7.06997362947163
"Bolivia",1988,"Bolivia","BOL",145,"South America",0.0213555713974429,-1.24259750494,1.26395307633744,1,0.438628087119063,-0.103466235430371,NA,NA,NA,NA,NA,NA,-1.55622008743847,7.60389796852188,7.66899648954957,7.722677516468,7.6267449767614
"Bosnia & Herzegovina",1988,"Bosnia","BIH",345,"Southern Europe",-1.0758001781506,0.0213555713974429,-1.09715574954804,0,-1.52743374123286,NA,NA,NA,NA,NA,NA,NA,-1.05381418212194,7.71154897962915,7.35057440996952,7.74370325817375,7.80673317406181
"Botswana",1988,"Botswana","BWA",571,"Southern Africa",0.618119340577291,-1.0758001781506,1.69391951872789,1,0.639788853340398,0.803571860003441,NA,NA,56.9,NA,NA,NA,-1.55126306998506,8.47782846789396,8.54556283382523,8.40380050406115,8.338789809174
"Brazil",1988,"Brazil","BRA",140,"South America",-0.04165675205633,0.618119340577291,-0.659776092633621,1,0.13119370855438,0.45471105406736,NA,NA,53.7,56.9,NA,NA,-1.55126306998506,8.66423293406555,8.80435536060234,8.67931204089267,8.78629016499826
"Bulgaria",1988,"Bulgaria","BGR",355,"Eastern Europe",-1.35750233006159,-0.04165675205633,-1.31584557800526,0,-1.37940978118319,-1.82838910922544,NA,NA,NA,53.7,NA,NA,-1.40396331830657,9.33644424877191,9.26515462084799,9.40648264778745,9.2079008671689
"Burkina Faso",1988,"Burkina Faso","BFA",439,"Western Africa",-1.19811821779616,-1.35750233006159,0.159384112265425,0,-1.4780924212163,-1.20819212089463,NA,NA,NA,NA,NA,NA,-0.935636476700416,7.39449310721904,6.38654782050552,7.36391350140582,6.32167807044388
"Burundi",1988,"Burundi","BDI",516,"Eastern Africa",-1.23889089767801,-1.19811821779616,-0.0407726798818531,0,-1.73618547976443,-1.12679126617621,NA,NA,NA,NA,NA,NA,NA,7.20489251020467,6.31874938243975,7.14440718032114,6.26292549718312
"Cambodia",1988,"Cambodia","KHM",811,"South-Eastern Asia",-1.48352697696913,-1.23889089767801,-0.244636079291118,0,-1.65648027050692,-2.15399252809912,NA,NA,NA,NA,NA,NA,NA,6.88959130835447,6.36551254092146,6.92559519711047,6.26757331259509
"Cameroon",1988,"Cameroon","CMR",471,"Middle Africa",-1.23518429041603,-1.48352697696913,0.248342686553104,0,-1.34904589194224,-1.40587991092508,NA,NA,NA,NA,NA,NA,NA,7.89245204352035,7.63189044609657,7.97522083865341,7.7107478905508
"Canada",1988,"Canada","CAN",20,"Northern America",1.19264346618522,-1.23518429041603,2.42782775660125,1,1.08386073348938,1.05165065533577,NA,NA,27.8,NA,NA,NA,-1.55126306998506,10.3034709970751,9.85410348442745,10.2631879152765,9.78925698375011
"Cape Verde",1988,"Cape Verde","CPV",402,"Western Africa",-0.475329801708766,1.19264346618522,-1.66797326789399,0,-0.753154565588471,0.408196279942549,NA,NA,NA,27.8,NA,NA,-1.40396331830657,7.69938940625674,7.34817401169537,7.69530313496357,7.27145857459708
"Chile",1988,"Chile","CHL",155,"South America",-1.37232875910953,-0.475329801708766,-0.896998957400766,0,-1.66027575666204,-1.70047348038221,NA,NA,48.2,NA,NA,NA,-1.47948608715424,8.85723049420195,8.48922826661,8.78063379949498,8.40028583540436
"China",1988,"China","CHN",710,"Eastern Asia",-1.41310143899139,-1.37232875910953,-0.0407726798818531,0,-1.690639645903,-1.84777026511078,NA,NA,30.7,48.2,NA,NA,NA,7.85205020726589,6.76450255095347,7.82803803212583,6.63978566191785
"Colombia",1988,"Colombia","COL",100,"South America",-0.516102481590619,-1.41310143899139,0.896998957400766,0,-0.43433372855843,-0.180990858971722,NA,NA,50.7,30.7,NA,NA,-1.40396331830657,8.79285328864069,8.41163459587553,8.77971129020447,8.35704355694494
"Costa Rica",1988,"Costa Rica","CRI",94,"Central America",1.27789543321091,-0.516102481590619,1.79399791480153,1,1.19392983198785,1.0361457306275,NA,NA,40.3,50.7,NA,NA,-1.55126306998506,8.93115542977835,8.40881251205035,8.93168411073171,8.3663816439467
"Côte d’Ivoire",1988,"Côte d’Ivoire","CIV",437,"Western Africa",-1.05726714184067,1.27789543321091,-2.33516257505158,0,-1.39079623964855,-0.72753945493825,NA,NA,45.7,40.3,NA,NA,-0.445181133901542,7.98922140881528,7.98190795108275,8.03171037532204,7.9723124945552
"Croatia",1988,"Croatia","HRV",345,"Southern Europe",-1.0758001781506,-1.05726714184067,-0.0185330363099332,0,-1.52743374123286,NA,NA,NA,28.8,45.7,NA,NA,-0.919219323375134,9.69873632077599,9.6082744632965,9.70959935937071,9.67406842317041
"Cyprus",1988,"Cyprus","CYP",352,"Western Asia",0.447615406525906,-1.0758001781506,1.52341558467651,1,0.601833991789202,0.458587285244427,NA,NA,30.3,28.8,NA,NA,-1.55126306998506,9.83536929845984,9.14588241165053,9.78363362406065,9.04917106159145
"Czechia",1988,"Czechia","CZE",315,"Eastern Europe",-1.36862215184755,0.447615406525906,-1.81623755837345,0,-1.52363825507774,-1.77799810392356,NA,NA,20.1,30.3,NA,NA,-1.40396331830657,9.89090877032927,9.96337240623885,9.87055105228986,9.83897758880897
"Denmark",1988,"Denmark","DNK",390,"Northern Europe",1.58925044321779,-1.36862215184755,2.95787259506534,1,1.31918087510679,1.32686306890756,NA,NA,22.9,20.1,NA,NA,-1.55126306998506,10.1147204528245,9.87195644524282,10.0948927280631,9.83785930701594
"Dominican Republic",1988,"Dominican Republic","DOM",42,"Caribbean",-0.597647841354325,1.58925044321779,-2.18689828457212,1,-0.10412643306303,-0.82444523436494,NA,NA,45.8,22.9,NA,NA,-1.1973686801785,8.56921621948339,8.16334317613356,8.54927308487965,8.12698524865069
"Ecuador",1988,"Ecuador","ECU",130,"South America",0.162206647352935,-0.597647841354325,0.75985448870726,1,0.613220450254561,-0.0995900042533033,NA,NA,NA,45.8,NA,NA,-1.55126306998506,8.45765547870004,8.40242398504462,8.44203851781548,8.29225120040186
"Egypt",1988,"Egypt","EGY",651,"Northern Africa",-0.983134996600935,0.162206647352935,-1.14534164395387,0,-1.19343095958234,-0.684900911990507,NA,NA,39.4,NA,NA,NA,NA,8.39344238398006,8.2324821612843,8.37355374121463,8.18537584867118
"El Salvador",1988,"El Salvador","SLV",92,"Central America",-1.27225036303589,-0.983134996600935,-0.289115366434958,0,-1.27693165499497,-1.60744393213259,NA,NA,NA,39.4,NA,NA,-1.030895526671,7.944846711002,7.88075700343062,7.91717198884578,7.84034315252574
"Estonia",1988,"Estonia","EST",365,"Northern Europe",-1.42051465351536,-1.27225036303589,-0.148264290479465,0,-1.51225179661238,NA,NA,NA,28.7,NA,NA,NA,-1.4227910535646,9.25368717647955,9.46325317869214,9.20943996673302,9.44324851287331
"Eswatini",1988,"Eswatini","SWZ",572,"Southern Africa",-1.20923803958212,-1.42051465351536,0.211276613933238,0,-1.60334346433525,-1.08415272322847,NA,NA,54.7,28.7,NA,NA,NA,8.47928361834302,8.00580565658633,8.47782846789396,7.93107217922633
"Ethiopia",1988,"Ethiopia","ETH",530,"Eastern Africa",-1.45758072613522,-1.20923803958212,-0.248342686553105,0,-1.48568339352654,-2.12685890985964,NA,NA,NA,54.7,NA,NA,NA,6.94312242281943,5.98502695896868,6.95368421087054,5.97707014388607
"Finland",1988,"Finland","FIN",375,"Northern Europe",1.37426722202257,-1.45758072613522,2.83184794815779,1,1.15597497043665,1.23770975183501,NA,NA,20.7,NA,NA,NA,-1.55126306998506,10.0716256648136,9.70624038656629,9.9992976073821,9.62369721557712
