"","ISO","year","dependence","wdi_pop","country","country_name","COWcode","Region_UN","muslism_prop_2010","muslism_prop_1990","dependence_pc","dependence_pc_di","dependence_pc_di_m1","lg_imp_mdpgdp","lg_imp_imfgdp","lg_mdpgdp_lag1","lg_imfgdp_lag1","mdprgdp_grwth_r","imfgdp_grwth_r","mdprgdp_grwth","imfgdp_grwth","imfgdp_grwth_lag1","mdprgdp_grwth_lag1","imfgdp_grwth_rlag1","mdprgdp_grwth_rlag1","firstyear","regime","country_text_id","Vdem_polyarchy","Vdem_libdem","Vdem_region","Vdem_regime","Vdem_liberal","Vdem_corruption","liberal_sd","polyarchy_sd","libdem_sd","corr_sd","Vdem_libdem_m1","Vdem_libdem_m2","Region_libdem","Chgdem","upchgdem","downchgdem","Region_libdem_m1"
"909","HND",1992,2.473121982,5244678,"Honduras","Honduras",91,"Central America",1,0.121082404,83.02270494,0,0,8.118802997,7.689142328,8.125039097,7.64011664,0.003106302,0.006416877,0.025353471,0.049025688,0.036755801,0.003429555,0.004834152,0.000420365,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","HUN",1992,0.825020442,10369341,"Hungary","Hungary",310,"Eastern Europe",1,0.163871406,91.5112674,0,0,9.313979407,9.212734859,9.303739636,9.220936282,-0.003261276,-0.000889435,-0.031098949,-0.008201423,-0.093284041,-0.126610699,-0.010015228,-0.013103395,1990,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","ISL",1992,0,261057,"Iceland","Iceland",395,"Northern Europe",1,0.392424635,0,0,0,10.25379225,9.870555988,10.3167224,9.894928822,-0.004609795,-0.002463164,-0.046893061,-0.024372833,0.019400259,-0.013849323,0.001964478,-0.001359599,1999,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","IND",1992,2.734732397,909307016,"India","India",750,"Southern Asia",14.4,11.55107805,37.02827666,0,0,7.210818453,8.088359506,7.167809184,7.109011604,0.004629766,0.137761472,0.034534992,0.979347902,0.074913576,-0.003450262,0.010650061,-0.000462329,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","IDN",1992,7.677723048,187739786,"Indonesia","Indonesia",850,"South-Eastern Asia",87.2,85.26382191,275.8605891,0,0,8.186742787,8.12861368,8.120588712,8.059799857,0.005449387,0.008537907,0.046106357,0.068813823,0.101412488,0.068297871,0.012742844,0.008137929,2001,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","IRN",1992,NA,58780370,"Iran","Iran",630,"Southern Asia",99,100.2479907,662.4155,0,0,8.712924435,9.041188351,8.64223868,9.016710932,0.007663954,0.002714673,0.071214263,0.02447742,0.11255917,0.100335687,0.012641201,0.010915819,2000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","IRQ",1992,NA,18402734,"Iraq","Iraq",645,"Western Asia",99,99.6376796,246.1768,0,0,8.141481041,7.784276982,7.889833751,7.523195607,0.026092396,0.034703521,0.227897206,0.261081375,-1.53528607,-1.018310193,-0.169486027,-0.10441478,2004,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","IRL",1992,0.10615439,3558430,"Ireland","Ireland",205,"Northern Europe",1.1,0.426867131,20.09714918,0,0,9.848608891,9.673525678,9.811262608,9.622638352,0.002806972,0.005288292,0.028328425,0.050887326,0.043793366,0.010571979,0.004571884,0.001048642,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","ISR",1992,0.004879108,5123000,"Israel","Israel",666,"Western Asia",18.6,13.60515021,1.099458209,0,0,10.02278056,9.559627169,9.990628088,9.50253337,0.003273604,0.006008271,0.032351626,0.057093799,0.018225791,0.007379351,0.001921679,0.000747262,2003,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","ITA",1992,0.04356772,56797087,"Italy","Italy",325,"Southern Europe",3.7,1.512714204,11.4705094,0,0,10.17838829,9.896496671,10.16454327,9.748065312,0.000738631,0.015226751,0.00762815,0.148431358,-0.265309063,0.014569445,-0.02649547,0.001412747,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","JAM",1992,8.702742989,2461049,"Jamaica","Jamaica",51,"Caribbean",1,0.123971758,454.8053486,0,0,8.561401446,8.629006101,8.54422453,8.587955199,0.002119513,0.004780056,0.018882382,0.041050902,0.033570704,0.003792501,0.003924386,0.000425883,2006,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","JPN",1992,0.021969328,124229000,"Japan","Japan",740,"Eastern Asia",1,0.095517942,6.38516551,0,0,10.27725557,10.14309354,10.24391624,10.05760191,0.000501091,0.0085002,0.005173385,0.085491627,0.028336592,0.029821131,0.002825391,0.002896826,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","JOR",1992,0.060040808,3977672,"Jordan","Jordan",663,"Western Asia",97.2,88.30894952,2.165071537,0,0,8.190354404,8.499573378,8.170751424,8.408444884,0.008718588,0.010837735,0.077821997,0.091128494,0.003899153,-0.036277464,0.000463934,-0.004047802,2001,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","KAZ",1992,8.910346092,16439095,"Kazakhstan","Kazakhstan",705,"Central Asia",70.4,51.3273795,994.8401412,0,1,9.320539164,8.923159317,9.301551252,8.921994625,-0.006202839,0.000130542,-0.05812583,0.001164692,-0.203245975,-0.124075361,-0.022272944,-0.013067555,2005,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","KEN",1992,5.377283,25326078,"Kenya","Kenya",501,"Eastern Africa",9.7,5.926343308,110.5031657,0,0,7.628031127,7.35057441,7.694392803,7.371168445,-0.006120426,-0.002793863,-0.047937691,-0.020594035,0.013508483,-0.019250251,0.001835975,-0.002451742,2002,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","XKX",1992,NA,1932000,"Kosovo","Kosovo",345,"Southern Europe",93.8,104.9946294,NA,NA,NA,9.028218795,7.276484633,6.822197391,9.692635532,0.170456446,-0.249276979,1.359779138,-2.416150899,1.010525524,-0.801043942,0.116391698,-0.091252472,2004,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","KWT",1992,29.58325716,NA,"Kuwait","Kuwait",690,"Western Asia",74.1,93.82707565,8440.990765,1,1,10.25881659,9.720292547,9.410256237,9.672568301,0.064794816,0.004933979,0.653302631,0.047724246,-0.463456611,-0.502253627,-0.045723705,-0.047450052,2005,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","KGZ",1992,0.608059132,4515400,"Kyrgyzstan","Kyrgyzstan",703,"Central Asia",88,55.77063217,30.60969672,0,0,8.523970176,7.492866031,8.766705998,7.905957416,-0.01894744,-0.052250646,-0.158183422,-0.413091385,0.504878972,-0.096729626,0.068216947,-0.011453708,2003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","LVA",1992,NA,2614338,"Latvia","Latvia",367,"Northern Europe",1,0.112648513,0,0,0,9.081256219,8.724320632,9.370331108,9.364590064,-0.03981502,-0.068371325,-0.373387475,-0.640269431,0.25600633,-0.129941751,0.028106052,-0.013666574,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","LBN",1992,0.015672852,3076132,"Lebanon","Lebanon",660,"Western Asia",61.3,63.6450944,1.361500643,0,0,9.069582934,8.732932603,9.031213706,8.717927173,0.003509827,0.001721215,0.031730179,0.01500543,0.315309232,0.304214008,0.037525118,0.034822362,2002,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","LSO",1992,3.079303251,1782285,"Lesotho","Lesotho",570,"Southern Africa",1,0.058694161,50.13105693,0,0,7.395107547,6.822724328,7.477604243,6.761869163,0.007782481,0.008999755,0.054968041,0.060855165,0.056920915,0.00773532,0.008489389,0.001096382,2000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","LBR",1992,NA,2001624,"Liberia","Liberia",450,"Western Africa",12,15.02953882,26.712,0,0,5.780743516,7.31817072,6.214608098,7.188820231,-0.076916812,0.017993285,-0.482198902,0.129350488,-0.451296409,-0.020619287,-0.059069309,-0.003278254,2008,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","LBY",1992,23.61311615,4650885,"Libya","Libya",620,"Northern Africa",96.6,96.4238647,5968.451238,1,1,10.13761061,10.16842857,10.18986878,10.19658664,-0.005128444,-0.002761519,-0.052258171,-0.02815807,0.154751296,0.1197657,0.015410659,0.011893195,2014,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","LTU",1992,NA,3700114,"Lithuania","Lithuania",368,"Northern Europe",1,0.189299802,0,0,0,9.090204571,8.737347005,9.223947375,9.340490285,-0.025180838,-0.064572979,-0.238482169,-0.60314328,-0.14152455,-0.06041152,-0.014925578,-0.006338297,1991,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","LUX",1992,0.020130296,392175,"Luxembourg","Luxembourg",212,"Western Europe",2.3,0.785648815,8.036014315,0,0,10.59463273,10.64916077,10.59448242,10.6218944,0.000450598,0.002566997,0.004730742,0.027266373,0.102757712,0.069550324,0.009768645,0.006668775,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","MDG",1992,5.704826512,12301336,"Madagascar","Madagascar",580,"Eastern Africa",3,0.913900802,49.97428024,0,0,6.775366091,7.075294697,6.841615476,7.070603306,-0.002477799,0.000663506,-0.018043515,0.00469139,-0.061102793,-0.09568525,-0.008567767,-0.012969419,2005,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","MWI",1992,9.099420945,9685973,"Malawi","Malawi",553,"Eastern Africa",13,16.07740975,73.70530966,0,0,6.697034248,6.212750805,6.838405201,6.275391801,-0.016345231,-0.009982006,-0.10980407,-0.062640996,0.096338434,0.049576447,0.015591132,0.007434726,1999,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","MYS",1992,19.34256299,19002656,"Malaysia","Malaysia",820,"South-Eastern Asia",63.7,49.19626503,1851.47013,1,1,9.166597449,9.029889644,9.106866963,8.947954671,0.006401448,0.009156838,0.059059867,0.081934974,0.097628717,0.063921792,0.011031087,0.006976766,2003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","MLI",1992,4.059392669,8850334,"Mali","Mali",432,"Western Africa",94.4,95.90631288,26.18308271,0,0,6.469250317,6.823721642,6.517671273,6.841509905,-0.007748714,-0.002600049,-0.053510707,-0.017788263,0.085530943,0.006030169,0.012660037,0.000873973,2001,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","MLT",1992,0,367618,"Malta","Malta",338,"Southern Europe",1,0.282350284,0,0,0,9.452187908,9.524084974,9.546669741,9.434349302,0.003720201,0.009511591,0.035501686,0.089735672,0.063822108,0.042179338,0.006810941,0.004439571,1999,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","MUS",1992,0.020443256,1084441,"Mauritius","Mauritius",590,"Eastern Africa",17.3,16.24518902,2.276969877,0,0,9.318117964,8.646875576,9.32170284,8.574331465,0.005342852,0.008460614,0.048131566,0.072544111,0.065841714,0.03093991,0.007738355,0.003446326,2012,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","MEX",1992,3.584953966,87075138,"Mexico","Mexico",70,"Central America",1,0.071476961,364.5539688,0,0,9.227099156,9.171349021,9.204925739,9.132122458,0.001780724,0.004295449,0.016698521,0.039226563,0.056020881,0.02302494,0.006172351,0.002461414,1995,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","MDA",1992,NA,2977130,"Moldova","Moldova",359,"Eastern Europe",1,0.134721095,0,0,NA,7.804251384,8.287180583,8.319717387,8.053626721,-0.039750309,0.028999837,-0.342723725,0.233553862,-0.104904415,-0.193901702,-0.012858248,-0.021994756,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","MNG",1992,9.913936433,2243495,"Mongolia","Mongolia",712,"Eastern Asia",3.2,9.66053078,222.865291,0,0,7.717796211,7.969674678,7.776954403,8.055667368,-0.013857759,-0.010674806,-0.118368687,-0.08599269,-0.07867473,-0.119429697,-0.009671923,-0.013789174,2003,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","MNE",1992,NA,608516,"Montenegro","Montenegro",345,"Southern Europe",18.7,15.50203505,NA,NA,NA,8.9226583,8.487968952,9.264639145,8.836063349,-0.033321655,-0.039394738,-0.318681988,-0.348094397,-0.238754529,-0.127411934,-0.026309567,-0.013147148,1996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","MAR",1992,0.362911218,25711406,"Morocco","Morocco",600,"Northern Africa",99,99.0024695,17.75361679,0,0,8.495356497,7.91942172,8.533853632,7.935788077,-0.00459475,-0.002062348,-0.038611307,-0.016366357,0.084851453,0.051741624,0.010807813,0.006195407,2001,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","MOZ",1992,13.66893646,13806001,"Mozambique","Mozambique",541,"Eastern Africa",18,13.55940869,63.56055455,0,0,6.142037406,5.706964355,6.28785856,5.782760254,-0.011920642,-0.013107218,-0.069999414,-0.075795899,0.070845925,0.046117682,0.012403184,0.00791584,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","MMR",1992,NA,42401684,"Myanmar (Burma)","Myanmar",775,"South-eastern Asia",4,1.582186649,6.4148,0,0,6.906754779,6.843926645,6.850126166,7.937958534,0.011422745,-0.137822827,0.077740033,-1.094031889,1.389495886,-0.024071184,0.212186579,-0.003524438,2015,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","NAM",1992,1.605686139,1516958,"Namibia","Namibia",565,"Southern Africa",1,0.279153189,77.08899151,0,0,8.476579509,8.405172849,8.443977129,8.321185776,0.006156881,0.010093162,0.052905197,0.083987073,0.055559778,0.043971457,0.006721787,0.005143531,1999,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","NPL",1992,1.887355667,19938320,"Nepal","Nepal",790,"Southern Asia",4.6,3.639156862,21.0817628,0,0,7.018401799,6.743076069,7.036148494,6.707384934,0.001676784,0.00532117,0.012048339,0.035691134,0.068871509,0.035470179,0.010374538,0.004960922,2005,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","NLD",1992,0.353963096,15184166,"Netherlands","Netherlands",210,"Western Europe",6,2.300770959,93.67987303,0,0,10.18361617,10.04001488,10.15874973,10.0092738,0.000903834,0.00307126,0.009363689,0.030741085,0.049598586,0.016222095,0.00497994,0.001568301,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","NZL",1992,1.741526353,3531700,"New Zealand","New Zealand",920,"Australia and New Zealand",1.2,0.210222836,340.9037837,0,0,9.882008521,9.624722575,9.854349828,9.603937869,-0.00031288,0.002164186,-0.003125433,0.020784706,-0.037015725,-0.033750102,-0.003839426,-0.003367265,1998,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","NIC",1992,3.812099305,4364512,"Nicaragua","Nicaragua",93,"Central America",1,0.023961083,78.87233463,0,0,7.634820678,7.565214954,7.676009932,7.56121111,-0.004823486,0.000529524,-0.03885241,0.004003844,0.00940053,-0.054083935,0.001244805,-0.006669681,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","NER",1992,4.189485688,8566770,"Niger","Niger",436,"Western Africa",98.4,97.1894544,33.51588551,0,0,6.684611728,6.661225493,6.786716951,6.651808634,-0.014238021,0.001415684,-0.09590418,0.009416859,-0.000474216,-0.004739345,-7.13e-05,-0.000703113,2013,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","NGA",1992,20.53003316,100161710,"Nigeria","Nigeria",475,"Western Africa",48.8,48.6301949,744.2137019,0,0,8.195609567,7.590326644,8.244334048,7.571312613,-0.000494129,0.002511326,-0.003923672,0.019014032,0.002267934,-0.031192296,0.000299633,-0.003912841,1995,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","MKD",1992,0.971220663,1988659,"North Macedonia","North Macedonia",343,"Southern Europe",39.3,22.09166488,68.1602661,0,0,8.856233556,8.701946094,8.924257021,8.426332994,-0.008723118,0.032708546,-0.079857716,0.275613099,-0.270115409,-0.067349347,-0.031060428,-0.007303061,1998,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","NOR",1992,4.582732097,4286401,"Norway","Norway",385,"Northern Europe",3.7,1.273142609,1559.182941,1,1,10.43479205,10.35412478,10.23113525,10.30224309,0.002679428,0.00503596,0.029345842,0.051881688,0.058880949,0.0256215,0.005748205,0.002344862,1992,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","PAK",1992,1.059060418,113911126,"Pakistan","Pakistan",770,"Southern Asia",96.4,104.3243557,26.09524869,0,0,7.809541325,7.631309291,7.80016307,7.563694116,0.002894181,0.008939438,0.023371297,0.067615176,0.054590254,0.033536835,0.007269876,0.004170348,1997,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","PSE",1992,NA,2163591,"Palestinian Territories","Palestine",NA,"Western Asia",97.6,106.7105843,NA,NA,NA,8.022568947,6.988283761,7.891704659,7.727364555,0.020392785,-0.095644613,0.161423439,-0.739080794,-0.188373243,-0.09464639,-0.023797307,-0.011815498,2003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","PAN",1992,0.241444412,2575954,"Panama","Panama",95,"Central America",1,4.411264183,17.32846548,0,0,8.878636747,8.688341858,8.842893331,8.607725217,0.006570417,0.009365615,0.059126385,0.080616641,0.102398031,0.070503066,0.012039282,0.007896517,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","PRY",1992,2.580280519,4445016,"Paraguay","Paraguay",150,"South America",1,0.023677522,102.3597282,0,0,8.285765421,8.602159141,8.294799359,8.588005904,-0.00121336,0.001648024,-0.010465631,0.014153237,0.041648794,-0.004120024,0.00487328,-0.000477438,1995,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","PER",1992,2.473511414,22966818,"Peru","Peru",135,"South America",1,0.004530743,85.58349494,0,0,8.149023868,8.160358215,8.141481041,8.162782342,-0.003089511,-0.000296973,-0.026359354,-0.002424127,0.034974726,0.000788644,0.004303095,9.24e-05,1995,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","PHL",1992,1.227506294,65020116,"Philippines","Philippines",840,"South-Eastern Asia",5.5,4.640104331,46.3751878,0,0,8.236950048,7.869109926,8.216898581,7.867576407,-0.002066118,0.000194916,-0.017137516,0.001533519,0.002580064,-0.028087582,0.000328044,-0.003374842,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","POL",1992,1.782976939,38363667,"Poland","Poland",290,"Eastern Europe",1,0.015743576,143.2443672,0,0,8.991437815,8.790854967,8.909235279,8.751263723,0.002467533,0.00452406,0.022525891,0.039591245,-0.042912323,-0.076112904,-0.00487963,-0.008268624,1991,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","PRT",1992,0.16719366,9952494,"Portugal","Portugal",235,"Southern Europe",1,0.100168102,25.26797777,0,0,9.62331058,9.583702842,9.592605087,9.529573399,0.003199535,0.005680154,0.031590915,0.054129443,0.068710931,0.035446483,0.00726265,0.003602963,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","ROU",1992,4.136730922,22794284,"Romania","Romania",360,"Eastern Europe",1,0.198260181,243.9843898,0,0,8.682368589,8.751565592,8.729882285,8.811744531,-0.008228334,-0.006829401,-0.075356766,-0.060178939,-0.096473425,-0.137671043,-0.010829711,-0.014809906,1990,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","RUS",1992,7.679295043,148538197,"Russia","Russia",365,"Eastern Europe",10,9.214066797,1287.894572,1,1,9.727406483,9.370527194,9.768125915,9.275262304,-0.016098885,0.010270857,-0.158573711,0.095264891,-0.038958019,-0.054505768,-0.004182639,-0.005503139,1994,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","RWA",1992,6.099375747,6702244,"Rwanda","Rwanda",517,"Eastern Africa",1.8,2.332319277,52.51562518,0,0,6.758094504,6.483730533,6.721425701,6.341953628,0.005903928,0.022355399,0.039270404,0.141776906,0.017888807,-0.060168521,0.002828688,-0.008964668,2007,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","STP",1992,NA,124576,"São Tomé & Príncipe","S<e3>o Tom<e9> & Pr<ed>ncipe",403,"Middle Africa",1,0.838862838,NA,NA,NA,7.474204806,7.206803287,7.50659178,7.197845156,-0.001557522,0.001244557,-0.012126429,0.008958131,0.021112125,-0.010748347,0.002941746,-0.001378617,Inf,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","SAU",1992,32.42945769,17282691,"Saudi Arabia","Saudi Arabia",670,"Western Asia",93,99.15124538,6716.140687,1,1,9.938371954,10.40164021,9.714322633,10.36995762,0.000877808,0.003055228,0.009463042,0.031682588,0.140436065,0.108010903,0.013728508,0.010120679,2003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","SEN",1992,1.839687975,7990096,"Senegal","Senegal",433,"Western Africa",96.4,94.1497603,33.57430554,0,0,7.509335266,7.351915491,7.540621529,7.346840178,-0.001905743,0.000690816,-0.014249315,0.005075313,0.02853599,-0.002261165,0.003899263,-0.000302323,2002,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","SRB",1992,NA,7646424,"Serbia","Serbia",345,"Southern Europe",4.1,5.431057211,262.9641,0,NA,8.459564079,8.316995908,8.794370279,8.806999888,-0.033687729,-0.055638014,-0.320917573,-0.49000398,0.008759605,-0.118147534,0.000995609,-0.012250386,1996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","SLE",1992,18.36502027,4347724,"Sierra Leone","Sierra Leone",451,"Western Africa",78,47.27112281,266.4764442,0,0,7.280008253,6.86048797,7.364547014,6.939294696,-0.011028104,-0.01135659,-0.080547546,-0.078806725,-0.056645256,-0.10831711,-0.008096876,-0.014613433,2012,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","SGP",1992,0.001021033,3230698,"Singapore","Singapore",830,"South-Eastern Asia",14.3,15.22743353,0.168950366,0,0,9.713960095,10.15375309,9.677903526,10.09697705,0.003500295,0.005623072,0.03602222,0.056776033,0.069548,0.030873455,0.006935776,0.003009014,2002,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","SVK",1992,0.07836288,5305016,"Slovakia","Slovakia",315,"Eastern Europe",1,0.018870819,8.746081086,0,0,9.320180838,8.711757783,9.38353709,8.904904369,-0.007208828,-0.021689911,-0.066462495,-0.193146586,-0.714967019,-0.158627488,-0.07432189,-0.016914447,1990,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","SVN",1992,0.306535619,1996498,"Slovenia","Slovenia",349,"Southern Europe",3.6,1.451334502,45.05153992,0,0,9.59539867,9.320633361,9.639066174,9.626598451,-0.005689548,-0.031783302,-0.054731541,-0.305965089,0.075260234,-0.093872278,0.007879549,-0.009664068,1991,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","ZAF",1992,3.822191582,38672607,"South Africa","South Africa",560,"Southern Africa",1.7,1.426610703,285.6323769,0,0,8.919051804,8.7418507,8.935771939,8.765885548,-0.004537968,-0.002741862,-0.041223853,-0.024034849,-0.001621038,-0.031379941,-0.000184892,-0.003442448,1996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","KOR",1992,0.022784001,43747962,"South Korea","South Korea",732,"Eastern Asia",1,0.10030492,3.413726938,0,0,9.614671504,9.127760341,9.554000996,9.055475263,0.005223865,0.007982472,0.049530534,0.072285078,0.125721704,0.088592931,0.014078967,0.009431808,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
